transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,is_valid,suspicious_amount,is_duplicate,invalid_sender_iban,invalid_receiver_iban,is_future
b8a73189-ffa0-4941-b5e6-a895d40b7e3c,2025-10-11 06:31:00,37484.55,SEK,SE8902IVUK70685762740591,GB96RWVC18851114904736,Sweden,Växjö,Sweden,Ängelholm,outgoing,Tax refund,True,False,False,False,True,True
b8bcc2bc-313e-4c6e-8c00-05cf55d35598,2026-01-06 03:05:00,29299.61,SEK,GB72LRVU27309619990532,SE8902ELZB18739033043345,Sweden,Karlskoga,Sweden,Södertälje,incoming,Online purchase,True,False,False,True,False,True
7edea0b3-954b-4db5-ac06-0ab3b76ffeae,2025-09-01 20:40:00,7844.59,SEK,SE8902QVNF12747288122281,GB58WUQM60520605201637,Sweden,Skövde,Denmark,Brønshøj,outgoing,Utility bill,True,False,False,False,True,True
f2222ead-b047-4d5a-b7cc-4a1804a349fc,2026-01-13 07:33:00,19721.01,NOK,GB75BJEF37475282154376,SE8902CSVI62856318176389,Norway,Martinsen,Sweden,Umeå,outgoing,Insurance payout,True,False,False,True,False,True
998632dc-70f0-4109-9f30-b2d59ed14fda,2025-11-02 10:18:00,7517.38,USD,GB02ISLR09638293060987,SE8902HYTC59826855483095,Switzerland,Lake Blakeside,Sweden,Landskrona,outgoing,Loan repayment,True,False,False,True,False,True
8e247955-fee5-4c14-9a7d-b24a061c794b,2025-08-16 10:29:00,24623.25,SEK,GB69ZKOS04596523256726,SE8902KXIU12156687445452,Sweden,Örebro,Sweden,Norrköping,outgoing,Reimbursement for travel,True,False,False,True,False,True
55b54b81-1249-41de-bf1a-bf6d41da32a3,2025-05-30 12:41:00,1260.99,SEK,SE8902OBCC22148300299730,GB87TBDD20959780871283,Sweden,Helsingborg,Sweden,Skövde,outgoing,Rent transfer,True,False,False,False,True,True
04fe43f5-e8ff-4b48-82d5-992e5dedb735,2025-12-13 06:27:00,26683.58,SEK,GB73KVIK83936953449860,SE8902YTFQ16904012751995,Sweden,Örebro,Sweden,Ängelholm,incoming,Tax refund,True,False,False,True,False,True
890845a9-b408-4703-8be7-d0fd4d6a6512,2026-04-24 06:31:00,23871.22,SEK,SE8902UDDT61255542548403,GB65OVTU47218684979003,Sweden,Sundsvall,Sweden,Södertälje,outgoing,Mobile recharge,True,False,False,False,True,True
79998adb-ab17-4be1-a0a8-e1be5802d3a7,2026-01-06 05:27:00,21333.49,SEK,GB81NOAQ63579189647897,SE8902FTQH91546456005449,Sweden,Karlstad,Sweden,Borlänge,incoming,Tax refund,True,False,False,True,False,True
4c3c5f36-c9a1-4da9-901e-f01fd275ed49,2025-11-18 14:30:00,5360.5,SEK,SE8902NIXR76217177532936,GB20NXCD78299737290526,Sweden,Trelleborg,Philippines,Farleyview,incoming,Utility bill,True,False,False,False,True,True
1489b2f6-a642-4601-a03d-ec434e113a43,2025-06-16 00:55:00,25748.21,SEK,GB88QOLS06584833281401,SE8902BLTU23615299674283,Sweden,Växjö,Sweden,Ängelholm,outgoing,Freelance project payment,True,False,False,True,False,True
714d6956-0a5d-49ff-9fc8-032ee322d237,2025-10-23 06:02:00,41760.93,SEK,GB21CGJA16094400545488,SE8902JDBK78801050964059,Sweden,Luleå,Sweden,Växjö,outgoing,Mobile recharge,True,False,False,True,False,True
ce05e892-dc9b-4b62-8b48-970eeec3e7eb,2025-09-23 02:04:00,19528.58,SEK,GB71KSWE71561969563508,SE8902APAY62987238625378,Sweden,Falun,Sweden,Uppsala,outgoing,Consulting fee,True,False,False,True,False,True
4bae6f48-707e-4266-8cb5-905a5d10d98a,2025-08-05 12:07:00,7527.61,SEK,GB44RBNJ70533366533102,SE8902VTPB36927643178790,Sweden,Kalmar,Sweden,Luleå,outgoing,Utility bill,True,False,False,True,False,True
83296243-5943-4951-878a-5b01da5c4759,2026-01-20 21:28:00,40134.96,SEK,SE8902VISV26606115246910,GB87JSGN34336928284676,Sweden,Lidingö,Island,Hildimarssonville,incoming,Payment for invoice #2743,True,False,False,False,True,True
159fa8c1-6844-45c9-a987-01cee3c4dc9c,2025-07-31 17:40:00,35392.39,USD,GB62THKP76905284055826,SE8902TYLT40345582138055,Netherlands,South Brandon,Sweden,Östersund,outgoing,Payment for invoice #2153,True,False,False,True,False,True
5b0cdcf9-9b92-45f6-a9a2-e43c95e180be,2025-09-04 22:18:00,10624.42,USD,GB97UDQR03689845944606,SE8902PYFF43584356710088,Wallis and Futuna,Kathleenshire,Sweden,Västerås,incoming,Utility bill,True,False,False,True,False,True
a35c8ea9-fc39-4289-92d9-57df8357cbc5,2026-04-26 14:56:00,1977.23,SEK,SE8902GJGO81998026653225,GB05YHNB09566277250685,Sweden,Sundsvall,Sweden,Nyköping,incoming,Reimbursement for travel,True,False,False,False,True,True
97fd7382-cf34-4a19-b668-8f40b90022df,2025-07-24 01:32:00,42986.94,USD,GB78ZKKD50275240495604,SE8902SMEN66982166267802,Bangladesh,South Williamburgh,Sweden,Linköping,incoming,Freelance project payment,True,False,False,True,False,True
3cae1eab-f573-4b0d-8ba6-37946722282f,2025-11-28 21:59:00,38460.54,SEK,GB14IZDQ06501674872831,SE8902KBVF13029770329223,Sweden,Örebro,Sweden,,outgoing,Utility bill,True,False,False,True,False,True
16c4e946-8768-421f-9eb7-d0d13b2542b9,2025-12-11 00:20:00,37733.61,USD,GB06DMHK79797462372265,SE8902LQCY97132597903653,Fiji,West Codyberg,Sweden,Borlänge,incoming,Salary payment,True,False,False,True,False,True
91100b53-6bc8-42ef-a1aa-4f9dd04383b6,2025-12-23 22:55:00,17778.0,SEK,SE8902XTZK39913064351199,GB56GGBG90371115507699,Sweden,Lidingö,Island,South Nonni,incoming,Freelance project payment,True,False,False,False,True,True
5809749c-364c-4ecc-ab23-8ea593039d01,2025-11-17 20:04:00,41735.52,SEK,SE8902ZRLY01940686977078,GB07HKRA10429836323393,Sweden,Kristianstad,Norway,Ritastrand,incoming,Rent transfer,True,False,False,False,True,True
106a4d7b-8f51-4c93-b3b8-1edf2cc7b6b5,2025-12-28 17:29:00,3123.6,SEK,GB14AVIK48494572503258,SE8902HVJU59280905617832,Sweden,Trollhättan,Sweden,Umeå,outgoing,Consulting fee,True,False,False,True,False,True
7ae649e3-0f4c-4e6e-afed-b7496c05701f,2025-11-27 21:43:00,49637.38,SEK,SE8902ZLVI45179367688001,GB31BRBP87176693846850,Sweden,Nyköping,Iceland,Lake David,incoming,,True,False,False,False,True,True
ec90c406-a19d-46d1-8420-3c60eb04d49e,2025-08-17 07:55:00,607.8,SEK,GB37BZTX58176776625934,SE8902AVLH25460864385567,Sweden,Luleå,Sweden,Trollhättan,incoming,Consulting fee,True,False,False,True,False,True
c7addbf4-d9ea-4c6c-9fd0-39c574245f02,2025-09-08 23:05:00,13949.5,SEK,GB51JLZT63312927453788,SE8902CPIS18550455661381,Sweden,Västerås,Sweden,Östersund,outgoing,Salary payment,True,False,False,True,False,True
ef1a8d75-6a94-43da-801a-c7ded61e2583,2025-07-04 16:28:00,18105.86,SEK,GB52XHCK71073282027546,SE8902RMSO47297381276093,Sweden,Landskrona,Sweden,Karlstad,outgoing,,True,False,False,True,False,True
dbcb3e5b-07b2-4ea1-a605-47671202f712,2026-01-25 23:27:00,23048.8,NOK,GB37DVHA92649951412182,SE8902SGSD43591731018892,Norway,Åsevik,Sweden,Karlskrona,incoming,Online purchase,True,False,False,True,False,True
83fa5347-70c1-4faa-9af8-7a21f53e52ff,2026-01-17 17:12:00,44992.25,SEK,GB36ARSW20930411334775,SE8902HPUA63298198028138,Sweden,Jönköping,Sweden,Trollhättan,outgoing,Gift to family member,True,False,False,True,False,True
b53c75a4-a1d1-4135-b944-03f90505945f,2025-08-10 09:03:00,42083.13,SEK,SE8902WEFD50718097527603,GB28CLHY63245550695874,Sweden,Växjö,Sweden,Alingsås,outgoing,Insurance payout,True,False,False,False,True,True
8e76000b-32bd-46c5-b255-802b5559cfc0,2025-08-08 18:26:00,19984.16,SEK,SE8902YIBX18686296958097,GB39FMRJ14761657900563,Sweden,Umeå,Yemen,East Gregoryside,outgoing,Freelance project payment,True,False,False,False,True,True
9885445c-1fcd-4c34-b375-4c21f025e2fd,2025-06-11 06:19:00,13632.62,SEK,SE8902XXVD80028114418790,GB59GOEF55025374826825,Sweden,Trollhättan,Sweden,Helsingborg,incoming,Insurance payout,True,False,False,False,True,True
9d923f8e-0f56-43fe-b7cc-896e38b58d20,2026-02-04 21:08:00,23020.36,SEK,SE8902AIJO89702227296387,GB37MIVZ55111959714043,Sweden,Malmö,British Virgin Islands,East Patriciahaven,outgoing,Salary payment,True,False,False,False,True,True
c9ac4b8a-6c8d-4c72-ad73-9b1f47c19d4b,2025-07-14 22:26:00,13389.91,SEK,SE8902HNEX22691384731427,GB44RPPC49357579549973,Sweden,Skövde,Sweden,Kalmar,incoming,Online purchase,True,False,False,False,True,True
5ecb19a0-0d9c-4d8a-b76f-289584ada3b0,2025-12-09 08:27:00,8476.72,USD,GB20PVYN47971867620331,SE8902ZSJW29392145750717,Anguilla,Vasquezfort,Sweden,Trelleborg,incoming,Tax refund,True,False,False,True,False,True
ce2ade6a-51c2-4bd5-a105-d923414df93d,2026-02-13 09:26:00,28449.23,SEK,SE8902JGET69909203043484,GB11XQCU79440899974594,Sweden,Kristianstad,Sweden,Lidingö,incoming,,True,False,False,False,True,True
177ac8a4-8a2c-4b92-84ba-e3ce54ab5113,2025-12-06 21:02:00,15315.77,SEK,SE8902IFPV72140679061770,GB79UKDE56796354515786,Sweden,Lund,Sweden,Gävle,outgoing,Insurance payout,True,False,False,False,True,True
2ac37ab9-b711-4c7a-9014-dcf0b30fc74a,2025-09-15 02:01:00,4623.19,SEK,GB20ESSC04545218986313,SE8902KPIZ03782010582028,Sweden,Jönköping,Sweden,Karlskrona,outgoing,Tax refund,True,False,False,True,False,True
267c5ba5-b853-48cd-a0fc-e48cc3b20739,2025-06-23 04:56:00,41506.47,SEK,GB24ODJM42204935859839,SE8902SBRK56893903746862,Sweden,Nyköping,Sweden,Mölndal,outgoing,Mobile recharge,True,False,False,True,False,True
c5da5d81-82cb-429b-aad0-68da18a42f6f,2026-02-08 09:01:00,11385.0,SEK,GB82GOIB60302935374081,SE8902OYJT34170407089732,Sweden,Örnsköldsvik,Sweden,Kalmar,incoming,Reimbursement for travel,True,False,False,True,False,True
258616de-8697-4b88-acb0-0a047acd7e4a,2025-12-14 08:15:00,40027.53,SEK,SE8902OLRK14929681883745,GB50OFAC49419430510945,Sweden,Uddevalla,Chad,New Ericchester,incoming,,True,False,False,False,True,True
1db3ea27-8452-4d45-92ab-e80fe0f97bcb,2025-10-15 18:33:00,16106.52,SEK,SE8902SXSR79368601524962,GB31VSCE74811395775407,Sweden,Umeå,Papua New Guinea,Hodgemouth,incoming,Loan repayment,True,False,False,False,True,True
62cab0eb-ae1c-4970-9118-e6adc5e4895d,2025-06-19 06:47:00,13966.32,USD,GB75CCOH13924109286037,SE8902GDTQ04266575650099,Faroe Islands,Brianbury,Sweden,Växjö,incoming,Rent transfer,True,False,False,True,False,True
6af53e1e-7bbf-40e8-b4dc-6c8a443f0cf5,2025-08-29 12:30:00,17918.34,SEK,SE8902QAJL37790123676980,GB16DYPS98425570041610,Sweden,Piteå,Island,West Sverre,outgoing,Rent transfer,True,False,False,False,True,True
4e10d24f-6f7e-4b2f-ac63-a1fabefd302b,2025-08-23 09:44:00,24753.17,USD,GB10XIZE38279600759289,SE8902MJKW35393419370907,Island,West Isabellaberg,Sweden,Örnsköldsvik,outgoing,Insurance payout,True,False,False,True,False,True
e3ee3cef-2cdd-4e4a-ae79-9ddd707d5e08,2025-05-30 00:00:00,3339.59,SEK,SE8902TOWZ84199421608771,GB46CTBX09819708818032,Sweden,Ängelholm,Gambia,Ellishaven,outgoing,Subscription fee,True,False,False,False,True,True
e330520e-2391-433c-9300-b5037048af42,2025-12-03 06:56:00,25412.6,SEK,SE8902BQNQ69176231619922,GB57HZTR04266557163467,Sweden,Skövde,Sweden,Borlänge,incoming,Tax refund,True,False,False,False,True,True
d5853dd5-3065-48b1-a456-2e89146f2d28,2025-10-19 09:10:00,4101.7,SEK,SE8902DSQM48924442124429,GB13YUBH88890273579496,Sweden,Skövde,Sweden,Stockholm,outgoing,Insurance payout,True,False,False,False,True,True
526fc044-2593-4b2a-9dbe-387e315bec6d,2025-11-10 22:15:00,3148.9,SEK,GB60XGHN20086576634620,SE8902SGIP19540925094856,Sweden,Alingsås,Sweden,Umeå,incoming,Loan repayment,True,False,False,True,False,True
d684a532-c86a-4a4a-8ab6-1d430fde484b,2025-08-16 12:08:00,48058.61,SEK,GB23IMHJ63458148764737,SE8902ZZJJ01114055756075,Sweden,Nyköping,Sweden,Göteborg,outgoing,Salary payment,True,False,False,True,False,True
5f144efd-e3d3-4588-a45d-9cbc18f4497f,2025-10-01 06:11:00,27300.77,USD,GB89LSCV37025257384833,SE8902RXEO54698137995629,Guinea,Douglasmouth,Sweden,Borås,outgoing,Loan repayment,True,False,False,True,False,True
9c096e2c-ff73-40e7-96f9-19e01274b122,2025-09-20 02:03:00,10732.61,EUR,GB98DVOG78963142334705,SE8902DXCQ82477858496825,France,Lebon,Sweden,Uppsala,outgoing,Online purchase,True,False,False,True,False,True
9c9bb6c7-16b0-4ed3-ab65-ef88cdcd47d2,2026-01-24 17:51:00,32813.63,SEK,GB53WBNM64615338375484,SE8902UZFC35584103012440,Sweden,Göteborg,Sweden,Eskilstuna,incoming,Freelance project payment,True,False,False,True,False,True
364b0cfe-69ee-4857-9a79-1101961ba7f9,2025-08-06 14:23:00,7869.87,SEK,GB52LXAT63963116136776,SE8902RWDU36615393032914,Sweden,Norrköping,Sweden,Lidköping,incoming,,True,False,False,True,False,True
dc4386b4-7a6b-40c5-b564-2e9a6f891ae5,2025-11-07 06:18:00,19488.82,SEK,SE8902UJDY44233553689080,GB43LZPO24455429996877,Sweden,Malmö,Sweden,Skellefteå,incoming,Payment for invoice #4431,True,False,False,False,True,True
4ab1e3ae-b806-4899-bd6b-518729dedee5,2025-06-14 00:51:00,43951.32,USD,GB62ORHO00867701875522,SE8902DLWG41019668778673,Kiribati,North Christineton,Sweden,Nyköping,incoming,Consulting fee,True,False,False,True,False,True
476f9bb8-0bd8-4eb3-80cb-545cf16cfc70,2025-08-15 20:17:00,39814.52,SEK,SE8902GPFA36799720094528,GB36CQXN95381873713493,Sweden,Göteborg,Sweden,Uppsala,incoming,Salary payment,True,False,False,False,True,True
ef3d2447-c5cc-4f4a-a24e-9c04f750203b,2025-11-19 16:12:00,27279.24,SEK,SE8902VRMQ26366074373381,GB44JWAQ91118795099072,Sweden,Kalmar,Sweden,Varberg,incoming,Insurance payout,True,False,False,False,True,True
b3073683-9e97-4eb3-a1e9-846ae5e8b7cf,2025-06-10 14:51:00,14432.65,USD,GB55OQAH04424331383899,SE8902EGAU44847412777337,Poland,Legionowo,Sweden,Falun,incoming,Tax refund,True,False,False,True,False,True
7efc03c4-4bb2-419b-88d8-571c2bb5db23,2026-02-20 07:54:00,17295.74,USD,GB70MRTD79258183268136,SE8902IJXT82994168359885,Solomon Islands,West Michael,Sweden,Stockholm,incoming,Loan repayment,True,False,False,True,False,True
6882c6ab-5809-4759-b9f2-800e2b981e3e,2026-02-04 23:44:00,8806.87,SEK,GB11AWCW81605175851537,SE8902DFKR38338296804804,Sweden,Växjö,Sweden,Skellefteå,incoming,Reimbursement for travel,True,False,False,True,False,True
adb7c007-b993-4646-b18d-1a85521aae43,2025-10-14 07:22:00,43419.7,SEK,GB43ZCYR58870682494976,SE8902PAUD14800167956656,Sweden,Landskrona,Sweden,Uddevalla,outgoing,Payment for invoice #5259,True,False,False,True,False,True
2c4e9002-1875-4e4e-bb78-147b9a1d087d,2025-12-04 17:54:00,28170.56,SEK,GB27VUCQ03756342286816,SE8902NMQR71855583325022,Sweden,Ängelholm,Sweden,Skellefteå,outgoing,Utility bill,True,False,False,True,False,True
0173e3c5-6f13-44ee-9b47-1f6b598c7da9,2025-06-13 13:05:00,14413.77,SEK,GB27WFIS88706725409054,SE8902JAGM21136886702516,Sweden,Sandviken,Sweden,Lund,incoming,Consulting fee,True,False,False,True,False,True
c2578315-58c8-4e3a-935f-14bd0388be1c,2025-11-14 22:57:00,19696.74,NOK,GB85GBBB66446307164472,SE8902PCBN99920357884711,Norway,Martineid,Sweden,Mölndal,incoming,Online purchase,True,False,False,True,False,True
a1546a04-941d-4b3e-98e7-da33f33a9ab2,2025-09-17 07:08:00,26064.25,SEK,SE8902XDLP91559799357994,GB32WEDJ58413640928288,,Landskrona,Estonia,Port Marina,incoming,Salary payment,True,False,False,False,True,True
1e615537-79ce-44aa-a1c8-08845515dec7,2025-06-22 08:46:00,1308.9,SEK,SE8902AHEZ55771315117369,GB59IIHV04988273981656,Sweden,Sandviken,Suriname,Jenkinsburgh,outgoing,Utility bill,True,False,False,False,True,True
6bd5937b-cf43-4317-82a7-07102114a5a4,2025-06-15 18:35:00,24082.35,SEK,GB25OLTT57057557949202,SE8902BUFK96017750284452,Sweden,Malmö,Sweden,Kristianstad,outgoing,Loan repayment,True,False,False,True,False,True
12fbdc34-92a3-4afb-ba6b-cde17c7f956d,2025-09-13 17:06:00,47565.16,USD,GB86YRVC93166895219647,SE8902ZUIH32054423564254,Guam,Port Michael,Sweden,Ängelholm,outgoing,Utility bill,True,False,False,True,False,True
cd481d13-a1b4-45f5-b0aa-9a6892718dc3,2025-06-26 09:04:00,17060.83,SEK,SE8902XXVD80028114418790,GB02JRNZ52434504010171,Sweden,Karlskoga,Mozambique,Hughesshire,outgoing,Loan repayment,True,False,False,False,True,True
77275081-a847-4245-af3f-a1e123edca7e,2025-11-30 03:39:00,1048.92,USD,GB13PASR53597630755276,SE8902BKCS92343891835591,Island,Mikjállfurt,Sweden,Linköping,outgoing,Utility bill,True,False,False,True,False,True
57952164-111b-4390-a5cd-a3ec323b3f06,2025-08-29 17:57:00,7736.43,USD,GB56FDZE37785674000376,SE8902JQLI89762328252714,Togo,Johnsonville,Sweden,Lund,outgoing,Rent transfer,True,False,False,True,False,True
c0ed60bc-9a0e-4f74-9f09-11c95a11f7cb,2026-01-23 04:33:00,2734.5,SEK,SE8902VXCN92555967023068,GB83FKLY52973798423436,Sweden,Karlskoga,Tuvalu,North Jasmine,outgoing,Freelance project payment,True,False,False,False,True,True
10dd8361-2b96-4bd0-9285-f6fee6c44e53,2025-12-07 19:33:00,35000.82,SEK,SE8902PHZM16349003541849,GB85ECHS02851225055475,Sweden,Växjö,Denmark,Grindsted,incoming,Loan repayment,True,False,False,False,True,True
b910bc4a-9099-4e5d-9d85-4d0e90837b5e,2025-09-05 15:51:00,9353.91,SEK,GB23NEDG49290786009426,SE8902IFTV45914273013389,Sweden,Helsingborg,Sweden,Helsingborg,outgoing,Utility bill,True,False,False,True,False,True
57a18275-f92d-4a7d-a14f-fecc29191296,2025-08-31 00:47:00,7773.39,SEK,GB49VFNB99548938194993,SE8902MDNM47158749964475,Sweden,Karlskrona,Sweden,Lidköping,outgoing,,True,False,False,True,False,True
ccf7e84e-00dc-4b70-b5e5-8e43341b23bb,2025-12-29 08:42:00,2089.62,EUR,GB60VNSO59277807758116,SE8902TZPP25953879912562,Germany,Bamberg,Sweden,Helsingborg,outgoing,Subscription fee,True,False,False,True,False,True
63d98e41-836b-44e9-a814-8c61ef298a26,2025-11-06 05:03:00,30875.38,USD,GB07HEOZ50877885915915,SE8902PZCA54916652714719,Island,Ásmundsdóttirview,Sweden,Stockholm,outgoing,Loan repayment,True,False,False,True,False,True
b5980cbf-c657-48ef-b68d-3f837a4115c5,2025-07-09 01:48:00,46365.83,SEK,GB50NWZP52242272774159,SE8902FSHP10260673043058,Sweden,Varberg,Sweden,Alingsås,outgoing,Mobile recharge,True,False,False,True,False,True
4776fa21-79c5-42c6-a9a4-4940ddc4f1f0,2026-01-16 04:54:00,44059.29,SEK,GB91SPRK04255562283956,SE8902WAUN43737771587933,Sweden,Växjö,Sweden,Karlskoga,outgoing,,True,False,False,True,False,True
1a49ed3a-1f38-4507-810d-caff2e892d4b,2025-10-20 18:06:00,24890.26,USD,GB89TYUO20320822665540,SE8902XMGO31169796156422,Guinea,Wiseton,Sweden,Gävle,outgoing,Payment for invoice #3758,True,False,False,True,False,True
5193133f-a5fc-4434-b316-ec1775fb37cc,2025-12-16 04:33:00,842.27,SEK,SE8902DKGL05263689539023,GB35UZVI18889726682641,Sweden,Alingsås,Sweden,Trelleborg,outgoing,,True,False,False,False,True,True
d1552072-c55e-4f8c-b32f-da90845cc2c2,2025-09-29 01:17:00,26579.9,SEK,SE8902DRPZ39900157591562,GB68OWQC91822831619324,Sweden,Norrköping,Sweden,Alingsås,incoming,Freelance project payment,True,False,False,False,True,True
2a8f1f06-c1db-466c-b45d-4ff99a3f92db,2025-06-28 15:33:00,43563.62,SEK,SE8902PVCP67531685807244,GB69VJWD45364379054120,Sweden,Jönköping,Sweden,Malmö,outgoing,Gift to family member,True,False,False,False,True,True
4f581a37-15de-44c1-a108-66a487e89e85,2025-06-03 13:19:00,4884.99,SEK,GB06JAZU87086915892915,SE8902PPWW98772860378706,Sweden,Karlskrona,Sweden,Örnsköldsvik,outgoing,Subscription fee,True,False,False,True,False,True
e40ebecd-caf8-4d91-899e-93dd92bbc493,2025-09-10 03:22:00,19006.52,SEK,SE8902HNEX22691384731427,GB46KNKO85887256034122,Sweden,Motala,Sweden,Sundsvall,outgoing,Payment for invoice #4270,True,False,False,False,True,True
d8809f6e-7c6a-4686-b100-1137f3edf2fe,2026-02-17 03:59:00,3767.06,SEK,SE8902MXSC42813742323692,GB11JSXV67614535985676,Sweden,Norrköping,Sweden,Stockholm,incoming,Consulting fee,True,False,False,False,True,True
2bcffc39-771a-4506-96c1-68914c840738,2025-10-03 04:34:00,8706.88,SEK,SE8902UUAN85177253203395,GB04EIDE40555021409785,Sweden,Umeå,Luxembourg,Walkershire,outgoing,Mobile recharge,True,False,False,False,True,True
f59c5bed-2bf0-4726-bfdf-6f9eeef1a568,2026-05-07 03:17:00,8565.86,SEK,SE8902AZCJ34918120321272,GB15KDZW42733031055437,Sweden,Karlskrona,Sweden,Motala,outgoing,Mobile recharge,True,False,False,False,True,True
77bb0331-085d-428e-b9d1-774323cabb1a,2025-10-19 15:42:00,49920.11,SEK,SE8902HDTF05785812830234,GB54BBGQ92581331908532,Sweden,Eskilstuna,Island,Port Elis,outgoing,,True,False,False,False,True,True
1430b52f-dc87-4ccf-91be-e354b78aceb3,2025-09-08 06:00:00,21045.14,SEK,SE8902ESFB28538139368426,GB61AQGQ32278118596785,Sweden,Borås,Sweden,Motala,outgoing,Consulting fee,True,False,False,False,True,True
9b63a9c9-5704-4562-beec-a8f4eeee4c82,2025-11-06 11:58:00,2351.68,SEK,SE8902RWDU36615393032914,GB61JPWG60622895784101,Sweden,Trelleborg,Sweden,Falun,outgoing,Subscription fee,True,False,False,False,True,True
6f5a2ec3-18db-4f87-8fdd-421dc4ac10bb,2026-02-10 07:08:00,45286.29,SEK,SE8902DEGT90866342611697,GB88QIKY49858174421090,Sweden,Eskilstuna,Malta,New Patricia,outgoing,Utility bill,True,False,False,False,True,True
b19a29ce-d842-4852-9ed9-743f1ead6a45,2025-07-08 00:45:00,23488.15,SEK,SE8902MAFK91613138529780,GB49ZESL23573200232249,Sweden,Karlskoga,Germany,Schwandorf,incoming,Freelance project payment,True,False,False,False,True,True
41f4191a-4135-42c3-abbf-35ab1b31fb16,2026-03-17 08:39:00,32593.61,USD,GB27YYOA13810482917616,SE8902OZFC33666152893075,Czech Republic,Port Michaelside,Sweden,Uddevalla,outgoing,Payment for invoice #8886,True,False,False,True,False,True
9b29c854-786c-413e-939b-67c90f16ee87,2026-02-13 08:43:00,20306.04,SEK,SE8902VRSA79472131764908,GB92PDSU43104748964705,Sweden,Örebro,Sweden,Örebro,outgoing,Payment for invoice #8633,True,False,False,False,True,True
9b38c8af-ba3c-4a2b-a07a-56e951edbb6c,2025-08-18 11:03:00,35031.39,SEK,SE8902HYTC59826855483095,GB51PFVG34246090449880,Sweden,Varberg,Sweden,Piteå,outgoing,Rent transfer,True,False,False,False,True,True
571c6b2a-5c96-4df7-b40f-ee493e360abe,2026-04-12 09:10:00,9908.97,SEK,GB22NAYI62334701307107,SE8902EQIU70416981548888,Sweden,Nyköping,Sweden,Örnsköldsvik,outgoing,Mobile recharge,True,False,False,True,False,True
3a0f11c9-5bc1-471f-b6e5-45eb3ed3f388,2025-10-30 05:02:00,35244.96,SEK,SE8902NWBT84155532113390,GB07YREX23246407026804,Sweden,Borlänge,Sweden,Växjö,outgoing,Salary payment,True,False,False,False,True,True
485942fc-25cd-4159-b063-1e0e17b657a6,2026-01-19 03:54:00,1569.66,SEK,SE8902FQRK02607941091284,GB42AEDM68501203105505,Sweden,Borås,Sweden,Skövde,outgoing,,True,False,False,False,True,True
cc896768-ce4c-4493-a594-8af8e66da43c,2025-08-11 15:47:00,26912.26,SEK,GB45BBKC84537039640287,SE8902IAMU23934107119714,Sweden,Växjö,Sweden,Skellefteå,outgoing,,True,False,False,True,False,True
1a440ca3-aa93-43d1-a640-664758aa79c9,2025-12-02 19:03:00,1574.65,JPY,GB83IRVP36983987882923,SE8902XUAX18122331509540,Japan,小平市,Sweden,Skövde,outgoing,Payment for invoice #9958,True,False,False,True,False,True
c66d231d-2548-4370-93ef-8ac984770f8b,2025-06-15 01:20:00,36106.91,SEK,GB63TCZI77352349131667,SE8902DCMN11330059075548,Sweden,Kalmar,Sweden,Sandviken,incoming,Gift to family member,True,False,False,True,False,True
4ca742df-ab27-40e8-a3c5-32f38d1ca3ff,2025-06-03 22:31:00,16645.27,SEK,SE8902IRAV26677525304054,GB17INJF14843806930826,Sweden,Mölndal,Sweden,Kristianstad,outgoing,Consulting fee,True,False,False,False,True,True
aab5de34-84cd-4e67-8ac6-193d4701f8fa,2025-09-27 21:13:00,6597.82,SEK,GB55DPIM63836142321056,SE8902SAAS45009568739919,Sweden,Lidköping,Sweden,Västerås,outgoing,Loan repayment,True,False,False,True,False,True
a3b2cf5e-da68-4cb3-9958-11d923d63d3a,2025-12-06 23:46:00,15515.97,SEK,GB94BGMQ57951172960695,SE8902YYYI66992869104128,Sweden,Alingsås,Sweden,Lidingö,incoming,Freelance project payment,True,False,False,True,False,True
023e7c7a-f3bf-4f50-a1ff-d7dbc5348367,2026-01-21 23:22:00,28590.02,SEK,SE8902BURV58798816321857,GB31LZTM21975255561490,Sweden,Ängelholm,Sweden,Lidköping,outgoing,Insurance payout,True,False,False,False,True,True
a7e1cf7a-097a-4087-a246-76f2211046d5,2025-12-05 09:56:00,48947.42,SEK,SE8902APAY62987238625378,GB50TTUZ66621708736770,Sweden,Sundsvall,Sweden,Skellefteå,incoming,Payment for invoice #1140,True,False,False,False,True,True
22571631-19a3-41b1-8312-333e11af43f2,2025-08-22 06:28:00,16778.98,SEK,GB36EFVJ93015771369217,SE8902REPB36443168681858,Sweden,Skövde,Sweden,Alingsås,outgoing,,True,False,False,True,False,True
a80aaad5-9064-4048-a6f5-b3cccde22924,2025-09-29 18:53:00,23512.1,SEK,SE8902ROGS73958838242756,GB63OFLQ15138094314952,Sweden,Örnsköldsvik,Sweden,Gävle,outgoing,Consulting fee,True,False,False,False,True,True
d08e3b6b-82c4-4b8c-b43b-6d3ab4da14af,2025-09-16 17:16:00,45836.89,SEK,SE8902GWVM62767929461194,GB88FHDO01368973286961,Sweden,Landskrona,Denmark,Vestbjerg,incoming,Online purchase,True,False,False,False,True,True
